class,species,tt_key,match_route
Reptilia,Diploderma brevipes,Japalura brevipes,iucn_binomial
Reptilia,Diploderma dymondi,Japalura dymondi,iucn_binomial
Reptilia,Diploderma fasciatum,Japalura fasciata,iucn_binomial
Reptilia,Diploderma flaviceps,Japalura flaviceps,iucn_binomial
Reptilia,Diploderma grahami,Japalura grahami,iucn_binomial
Reptilia,Diploderma iadinum,,
Reptilia,Diploderma laeviventre,,
Reptilia,Diploderma luei,Japalura luei,iucn_binomial
Reptilia,Diploderma makii,Japalura makii,iucn_binomial
Reptilia,Diploderma micangshanensis,Japalura micangshanensis,iucn_binomial
Reptilia,Diploderma polygonatum,Japalura polygonata,iucn_binomial
Reptilia,Diploderma slowinskii,,
Reptilia,Diploderma splendidum,Japalura splendida,iucn_binomial
Reptilia,Diploderma swinhonis,Japalura swinhonis,iucn_binomial
Reptilia,Diploderma varcoae,Japalura varcoae,iucn_binomial
Reptilia,Diploderma vela,,
Reptilia,Diploderma yulongense,Japalura yulongensis,iucn_binomial
Reptilia,Diploderma yunnanense,,
Reptilia,Diploderma zhaoermii,Japalura zhaoermii,iucn_binomial
Reptilia,Dopasia gracilis,Dopasia gracilis,direct
Reptilia,Dopasia hainanensis,Dopasia hainanensis,direct
Reptilia,Dopasia harti,Dopasia harti,direct
Reptilia,Dopasia ludovici,Dopasia ludovici,direct
Reptilia,Draco blanfordii,Draco blanfordii,direct
Reptilia,Draco maculatus,Draco maculatus,direct
Reptilia,Echis carinatus,Echis carinatus,direct
Reptilia,Elaphe anomala,Elaphe anomala,direct
Reptilia,Elaphe bimaculata,Elaphe bimaculata,direct
Reptilia,Elaphe cantoris,Orthriophis cantoris,iucn_binomial
Reptilia,Elaphe carinata,Elaphe carinata,direct
Reptilia,Elaphe davidi,Elaphe davidi,direct
Reptilia,Elaphe dione,Elaphe dione,direct
Reptilia,Elaphe moellendorffi,Orthriophis moellendorffi,iucn_binomial
Reptilia,Elaphe schrenckii,Elaphe schrenckii,direct
Reptilia,Elaphe taeniura,Orthriophis taeniurus,iucn_binomial
Reptilia,Elaphe zoigeensis,Elaphe zoigeensis,direct
Reptilia,Emoia atrocostata,Emoia atrocostata,direct
Reptilia,Eremias argus,Eremias argus,direct
Reptilia,Eremias arguta,Eremias arguta,direct
Reptilia,Eremias brenchleyi,Eremias brenchleyi,direct
Reptilia,Eremias buechneri,Eremias buechneri,direct
Reptilia,Eremias grammica,Eremias grammica,direct
Reptilia,Eremias kokshaaliensis,Eremias kokshaaliensis,direct
Reptilia,Eremias lineolata,Eremias lineolata,direct
Reptilia,Eremias multiocellata,Eremias multiocellata,direct
Reptilia,Eremias przewalskii,Eremias przewalskii,direct
Reptilia,Eremias quadrifrons,Eremias quadrifrons,direct
Reptilia,Eremias scripta,Eremias scripta,direct
Reptilia,Eremias stummeri,Eremias stummeri,direct
Reptilia,Eremias velox,Eremias velox,direct
Reptilia,Eremias vermiculata,Eremias vermiculata,direct
Reptilia,Eremias yarkandensis,Eremias yarkandensis,direct
Reptilia,Eretmochelys imbricata,Eretmochelys imbricata,direct
Reptilia,Eryx tataricus,Eryx tataricus,direct
Reptilia,Euprepiophis mandarinus,Euprepiophis mandarinus,direct
Reptilia,Euprepiophis perlacea,Euprepiophis perlacea,direct
Reptilia,Eutropis dissimilis,Eutropis dissimilis,direct
Reptilia,Eutropis longicaudata,Eutropis longicaudata,direct
Reptilia,Eutropis macularia,Eutropis macularia,direct
Reptilia,Eutropis multifasciata,Eutropis multifasciata,direct
Reptilia,Fowlea flavipunctata,Xenochrophis flavipunctatus,gbif_backbone
Reptilia,Fowlea piscator,,
Reptilia,Fowlea sanctijohannis,Xenochrophis sanctijohannis,iucn_binomial
Reptilia,Fowlea yunnanensis,Atretium yunnanensis,iucn_binomial
Reptilia,Gavialis gangeticus,Gavialis gangeticus,direct
Reptilia,Gehyra mutilata,Gehyra mutilata,direct
Reptilia,Gekko auriverrucosus,Gekko auriverrucosus,direct
Reptilia,Gekko chinensis,Gekko chinensis,direct
Reptilia,Gekko gecko,Gekko gecko,direct
Reptilia,Gekko hokouensis,Gekko hokouensis,direct
Reptilia,Gekko japonicus,Gekko japonicus,direct
Reptilia,Gekko kwangsiensis,,
Reptilia,Gekko liboensis,,
Reptilia,Gekko melli,Gekko melli,direct
Reptilia,Gekko palmatus,Gekko palmatus,direct
Reptilia,Gekko reevesii,Gekko reevesii,direct
Reptilia,Gekko scabridus,Gekko scabridus,direct
Reptilia,Gekko similignum,Gekko similignum,direct
Reptilia,Gekko subpalmatus,Gekko subpalmatus,direct
Reptilia,Gekko swinhonis,Gekko swinhonis,direct
Reptilia,Gekko taibaiensis,Gekko taibaiensis,direct
Reptilia,Gekko vertebralis,Gekko vertebralis,direct
Reptilia,Gekko wenxianensis,Gekko wenxianensis,direct
Reptilia,Geoclemys hamiltonii,Geoclemys hamiltonii,direct
Reptilia,Geoemyda spengleri,Geoemyda spengleri,direct
Reptilia,Gloydius brevicauda,Gloydius brevicaudus,iucn_binomial
Reptilia,Gloydius halys,Gloydius halys,direct
Reptilia,Gloydius himalayanus,Gloydius himalayanus,direct
Reptilia,Gloydius intermedius,Gloydius intermedius,direct
Reptilia,Gloydius monticola,Gloydius monticola,direct
Reptilia,Gloydius strauchi,Gloydius strauchi,direct
Reptilia,Gloydius ussuriensis,Gloydius ussuriensis,direct
Reptilia,Gongylosoma frenata,,
Reptilia,Goniurosaurus araneus,Goniurosaurus araneus,direct
Reptilia,Goniurosaurus bawanglingensis,Goniurosaurus bawanglingensis,direct
Reptilia,Goniurosaurus hainanensis,Goniurosaurus hainanensis,direct
Reptilia,Goniurosaurus liboensis,Goniurosaurus liboensis,direct
Reptilia,Goniurosaurus luii,Goniurosaurus luii,direct
Reptilia,Goniurosaurus splendens,Goniurosaurus splendens,direct
Reptilia,Goniurosaurus zhelongi,Goniurosaurus zhelongi,direct
Reptilia,Goniurosaurus zhoui,,
Reptilia,Gonyosoma boulengeri,Gonyosoma boulengeri,direct
Reptilia,Gonyosoma frenatum,Gonyosoma frenatus,iucn_binomial
Reptilia,Gonyosoma hainanense,,
Reptilia,Gonyosoma prasinum,Gonyosoma prasinus,iucn_binomial
Reptilia,Hardella thurjii,Hardella thurjii,direct
Reptilia,Hebius atemporalis,Hebius atemporale,iucn_binomial
Reptilia,Hebius bitaeniatus,Hebius bitaeniatum,iucn_binomial
Reptilia,Hebius boulengeri,Hebius boulengeri,direct
Reptilia,Hebius clerki,,
Reptilia,Hebius craspedogaster,Hebius craspedogaster,direct
Reptilia,Hebius johannis,Hebius johannis,direct
Reptilia,Hebius khasiensis,Hebius khasiense,iucn_binomial
Reptilia,Hebius metusia,Hebius metusium,iucn_binomial
Reptilia,Hebius miyajimae,Hebius miyajimae,direct
Reptilia,Hebius modestus,Hebius modestum,iucn_binomial
Reptilia,Hebius octolineatus,Hebius octolineatum,iucn_binomial
Reptilia,Hebius optatus,Hebius optatum,iucn_binomial
Reptilia,Hebius parallelus,Hebius parallelum,iucn_binomial
Reptilia,Hebius popei,Hebius popei,direct
Reptilia,Hebius pryeri,Hebius pryeri,direct
Reptilia,Hebius sangzhiensis,,
Reptilia,Hebius sauteri,Hebius sauteri,direct
Reptilia,Hebius septemlineatus,,
Reptilia,Hebius venningi,Hebius venningi,direct
Reptilia,Hebius vibakari,Hebius vibakari,direct
Reptilia,Hebius weixiensis,,
Reptilia,Hebius yanbianensis,,
Reptilia,Hemidactylus aquilonius,Hemidactylus aquilonius,direct
Reptilia,Hemidactylus bowringii,Hemidactylus bowringii,direct
Reptilia,Hemidactylus brookii,Hemidactylus brookii,direct
Reptilia,Hemidactylus frenatus,Hemidactylus frenatus,direct
Reptilia,Hemidactylus garnotii,Hemidactylus garnotii,direct
Reptilia,Hemidactylus platyurus,Hemidactylus platyurus,direct
Reptilia,Hemidactylus stejnegeri,Hemidactylus stejnegeri,direct
Reptilia,Hemidactylus vietnamensis,Hemidactylus vietnamensis,direct
Reptilia,Hemiphyllodactylus changningensis,,
Reptilia,Hemiphyllodactylus typus,Hemiphyllodactylus typus,direct
Reptilia,Hemiphyllodactylus yunnanensis,Hemiphyllodactylus yunnanensis,direct
Reptilia,Hemiphyllodactylus zugi,Hemiphyllodactylus zugi,direct
Reptilia,Herpetoreas platyceps,Herpetoreas platyceps,direct
Reptilia,Herpetoreas sieboldii,Herpetoreas sieboldii,direct
Reptilia,Herpetoreas xenura,Hebius xenura,iucn_binomial
Reptilia,Hypsiscopus plumbea,Hypsiscopus plumbea,direct
Reptilia,Indotestudo elongata,Indotestudo elongata,direct
Reptilia,Indotyphlops braminus,Indotyphlops braminus,direct
Reptilia,Indotyphlops jerdoni,Indotyphlops jerdoni,direct
Reptilia,Indotyphlops porrectus,Indotyphlops porrectus,direct
Reptilia,Japalura andersoniana,Japalura andersoniana,direct
Reptilia,Japalura austeniana,Pseudocalotes austeniana,iucn_binomial
Reptilia,Japalura major,Japalura major,direct
Reptilia,Japalura sagittifera,Japalura sagittifera,direct
Reptilia,Japalura tricarinata,Japalura tricarinata,direct
Reptilia,Japalura variegata,Japalura variegata,direct
Reptilia,Lacerta agilis,Lacerta agilis,direct
Reptilia,Lamprolepis smaragdina,Lamprolepis smaragdina,direct
Reptilia,Laticauda colubrina,Laticauda colubrina,direct
Reptilia,Laticauda laticaudata,Laticauda laticaudata,direct
Reptilia,Laticauda semifasciata,Laticauda semifasciata,direct
Reptilia,Laudakia papenfussi,Laudakia papenfussi,direct
Reptilia,Laudakia sacra,Laudakia sacra,direct
Reptilia,Laudakia tuberculata,Laudakia tuberculata,direct
Reptilia,Laudakia wui,Laudakia wui,direct
Reptilia,Leiolepis reevesii,Leiolepis reevesii,direct
Reptilia,Lepidochelys olivacea,Lepidochelys olivacea,direct
Reptilia,Lepidodactylus lugubris,Lepidodactylus lugubris,direct
Reptilia,Lissemys punctata,Lissemys punctata,direct
Reptilia,Lycodon aulicus,Lycodon aulicus,direct
Reptilia,Lycodon capucinus,Lycodon capucinus,direct
Reptilia,Lycodon cathaya,,
Reptilia,Lycodon davisonii,Dryocalamus davisonii,iucn_binomial
Reptilia,Lycodon fasciatus,Lycodon fasciatus,direct
Reptilia,Lycodon flavozonatus,Lycodon flavozonatus,direct
Reptilia,Lycodon futsingensis,Lycodon futsingensis,direct
Reptilia,Lycodon gammiei,Lycodon gammiei,direct
Reptilia,Lycodon gongshan,Lycodon gongshan,direct
Reptilia,Lycodon laoensis,Lycodon laoensis,direct
Reptilia,Lycodon liuchengchaoi,Lycodon liuchengchaoi,direct
Reptilia,Lycodon meridionalis,,
Reptilia,Lycodon multizonatus,Lycodon multizonatus,direct
Reptilia,Lycodon pictus,,
Reptilia,Lycodon rosozonatus,Lycodon rosozonatus,direct
Reptilia,Lycodon rufozonatus,Lycodon rufozonatus,direct
Reptilia,Lycodon ruhstrati,Lycodon ruhstrati,direct
Reptilia,Lycodon semicarinatus,Lycodon semicarinatus,direct
Reptilia,Lycodon septentrionalis,Lycodon septentrionalis,direct
Reptilia,Lycodon serratus,,
Reptilia,Lycodon subcinctus,Lycodon subcinctus,direct
Reptilia,Lycodon synaptor,Lycodon synaptor,direct
Reptilia,Lygosoma siamense,,
Reptilia,Manouria impressa,Manouria impressa,direct
Reptilia,Mauremys mutica,Mauremys mutica,direct
Reptilia,Mauremys sinensis,Mauremys sinensis,direct
Reptilia,Mediodactylus russowii,Mediodactylus russowii,direct
Reptilia,Melanochelys tricarinata,Melanochelys tricarinata,direct
Reptilia,Melanochelys trijuga,Melanochelys trijuga,direct
Reptilia,Morenia petersi,Morenia petersi,direct
Reptilia,Myrrophis bennettii,Myrrophis bennettii,direct
Reptilia,Myrrophis chinensis,Myrrophis chinensis,direct
Reptilia,Naja atra,Naja atra,direct
Reptilia,Naja kaouthia,Naja kaouthia,direct
Reptilia,Naja naja,Naja naja,direct
Reptilia,Natrix natrix,Natrix natrix,direct
Reptilia,Natrix tessellata,Natrix tessellata,direct
Reptilia,Nilssonia gangetica,Nilssonia gangetica,direct
Reptilia,Nilssonia hurum,Nilssonia hurum,direct
Reptilia,Nilssonia nigricans,Nilssonia nigricans,direct
Reptilia,Oligodon albocinctus,Oligodon albocinctus,direct
Reptilia,Oligodon arnensis,Oligodon arnensis,direct
Reptilia,Oligodon catenatus,Oligodon catenatus,direct
Reptilia,Oligodon chinensis,Oligodon chinensis,direct
Reptilia,Oligodon cinereus,Oligodon cinereus,direct
Reptilia,Oligodon cyclurus,Oligodon cyclurus,direct
Reptilia,Oligodon dorsalis,Oligodon dorsalis,direct
Reptilia,Oligodon eberhardti,Oligodon eberhardti,direct
Reptilia,Oligodon erythrogaster,Oligodon erythrogaster,direct
Reptilia,Oligodon erythrorhachis,Oligodon erythrorhachis,direct
Reptilia,Oligodon fasciolatus,Oligodon fasciolatus,direct
Reptilia,Oligodon formosanus,Oligodon formosanus,direct
Reptilia,Oligodon lacroixi,Oligodon lacroixi,direct
Reptilia,Oligodon lipipengi,,
Reptilia,Oligodon lungshenensis,Oligodon lungshenensis,direct
Reptilia,Oligodon ornatus,Oligodon ornatus,direct
Reptilia,Oligodon taeniolatus,Oligodon taeniolatus,direct
Reptilia,Oocatochus rufodorsatus,Oocatochus rufodorsatus,direct
Reptilia,Ophiophagus hannah,Ophiophagus hannah,direct
Reptilia,Opisthotropis andersonii,Opisthotropis andersonii,direct
Reptilia,Opisthotropis cheni,Opisthotropis cheni,direct
Reptilia,Opisthotropis guangxiensis,Opisthotropis guangxiensis,direct
Reptilia,Opisthotropis hungtai,,
Reptilia,Opisthotropis jacobi,Opisthotropis jacobi,direct
Reptilia,Opisthotropis kuatunensis,Opisthotropis kuatunensis,direct
Reptilia,Opisthotropis lateralis,Opisthotropis lateralis,direct
Reptilia,Opisthotropis latouchii,Opisthotropis latouchii,direct
Reptilia,Opisthotropis maculosa,Opisthotropis maculosa,direct
Reptilia,Opisthotropis maxwelli,Opisthotropis maxwelli,direct
Reptilia,Opisthotropis shenzhenensis,,
Reptilia,Opisthotropis zhaoermii,,
Reptilia,Oreocryptophis porphyraceus,Oreocryptophis porphyraceus,direct
Reptilia,Orientocoluber spinalis,Orientocoluber spinalis,direct
Reptilia,Ovophis makazayazaya,Ovophis makazayazaya,direct
Reptilia,Ovophis monticola,Ovophis monticola,direct
Reptilia,Ovophis okinavensis,Ovophis okinavensis,direct
Reptilia,Ovophis tonkinensis,Ovophis tonkinensis,direct
Reptilia,Ovophis zayuensis,Ovophis zayuensis,direct
Reptilia,Palea steindachneri,Palea steindachneri,direct
Reptilia,Pangshura smithii,Pangshura smithii,direct
Reptilia,Pangshura sylhetensis,Pangshura sylhetensis,direct
Reptilia,Pangshura tecta,Pangshura tecta,direct
Reptilia,Pangshura tentoria,Pangshura tentoria,direct
Reptilia,Paralaudakia himalayana,Paralaudakia himalayana,direct
Reptilia,Paralaudakia stoliczkana,Paralaudakia stoliczkana,direct
Reptilia,Pareas boulengeri,Pareas boulengeri,direct
Reptilia,Pareas carinatus,Pareas carinatus,direct
Reptilia,Pareas chinensis,Pareas chinensis,direct
Reptilia,Pareas formosensis,Pareas formosensis,direct
Reptilia,Pareas hamptoni,Pareas hamptoni,direct
Reptilia,Pareas margaritophorus,Pareas margaritophorus,direct
Reptilia,Pareas monticola,Pareas monticola,direct
Reptilia,Pareas niger,,
Reptilia,Pareas nigriceps,Pareas nigriceps,direct
Reptilia,Pareas stanleyi,Pareas stanleyi,direct
Reptilia,Pelochelys cantorii,Pelochelys cantorii,direct
Reptilia,Phrynocephalus alpherakii,Phrynocephalus guttatus,gbif_backbone
Reptilia,Phrynocephalus axillaris,Phrynocephalus axillaris,direct
Reptilia,Phrynocephalus erythrurus,Phrynocephalus erythrurus,direct
Reptilia,Phrynocephalus forsythii,Phrynocephalus forsythii,direct
Reptilia,Phrynocephalus frontalis,,
Reptilia,Phrynocephalus guttatus,Phrynocephalus guttatus,direct
Reptilia,Phrynocephalus helioscopus,Phrynocephalus helioscopus,direct
Reptilia,Phrynocephalus kuschakewitschi,Phrynocephalus guttatus,gbif_backbone
Reptilia,Phrynocephalus melanurus,Phrynocephalus guttatus,gbif_backbone
Reptilia,Phrynocephalus mystaceus,Phrynocephalus mystaceus,direct
Reptilia,Phrynocephalus przewalskii,Phrynocephalus przewalskii,direct
Reptilia,Phrynocephalus putjatai,Phrynocephalus putjatai,direct
Reptilia,Phrynocephalus theobaldi,Phrynocephalus theobaldi,direct
Reptilia,Phrynocephalus versicolor,Phrynocephalus versicolor,direct
Reptilia,Phrynocephalus vlangalii,Phrynocephalus vlangalii,direct
Reptilia,Physignathus cocincinus,Physignathus cocincinus,direct
Reptilia,Plagiopholis blakewayi,Plagiopholis blakewayi,direct
Reptilia,Plagiopholis nuchalis,Plagiopholis nuchalis,direct
Reptilia,Plagiopholis styani,Plagiopholis styani,direct
Reptilia,Platysternon megacephalum,Platysternon megacephalum,direct
Reptilia,Plestiodon barbouri,Plestiodon barbouri,direct
Reptilia,Plestiodon capito,Plestiodon capito,direct
Reptilia,Plestiodon chinensis,Plestiodon chinensis,direct
Reptilia,Plestiodon elegans,Plestiodon elegans,direct
Reptilia,Plestiodon leucostictus,,
Reptilia,Plestiodon liui,Plestiodon liui,direct
Reptilia,Plestiodon marginatus,Plestiodon marginatus,direct
Reptilia,Plestiodon oshimensis,Plestiodon oshimensis,direct
Reptilia,Plestiodon popei,Plestiodon popei,direct
Reptilia,Plestiodon quadrilineatus,Plestiodon quadrilineatus,direct
Reptilia,Plestiodon tamdaoensis,Plestiodon tamdaoensis,direct
Reptilia,Plestiodon tunganus,Plestiodon tunganus,direct
Reptilia,Protobothrops cornutus,Protobothrops cornutus,direct
Reptilia,Protobothrops flavoviridis,Protobothrops flavoviridis,direct
Reptilia,Protobothrops himalayanus,Protobothrops himalayanus,direct
Reptilia,Protobothrops jerdonii,Protobothrops jerdonii,direct
Reptilia,Protobothrops kaulbacki,Protobothrops kaulbacki,direct
Reptilia,Protobothrops mangshanensis,Protobothrops mangshanensis,direct
Reptilia,Protobothrops maolanensis,Protobothrops maolanensis,direct
Reptilia,Protobothrops mucrosquamatus,Protobothrops mucrosquamatus,direct
Reptilia,Protobothrops trungkhanhensis,Protobothrops trungkhanhensis,direct
Reptilia,Protobothrops xiangchengensis,Protobothrops xiangchengensis,direct
Reptilia,Psammodynastes pulverulentus,Psammodynastes pulverulentus,direct
Reptilia,Psammophis lineolatus,Psammophis lineolatus,direct
Reptilia,Psammophis turpanensis,,
Reptilia,Pseudagkistrodon rudis,Macropisthodon rudis,iucn_binomial
Reptilia,Pseudocalotes brevipes,Pseudocalotes brevipes,direct
Reptilia,Pseudocalotes kakhienensis,Pseudocalotes kakhienensis,direct
Reptilia,Pseudocalotes kingdonwardi,Pseudocalotes kingdonwardi,direct
Reptilia,Pseudocalotes microlepis,Pseudocalotes microlepis,direct
Reptilia,Pseudoxenodon bambusicola,Pseudoxenodon bambusicola,direct
Reptilia,Pseudoxenodon karlschmidti,Pseudoxenodon karlschmidti,direct
Reptilia,Pseudoxenodon macrops,Pseudoxenodon macrops,direct
Reptilia,Pseudoxenodon stejnegeri,Pseudoxenodon stejnegeri,direct
Reptilia,Ptyas dhumnades,Ptyas dhumnades,direct
Reptilia,Ptyas doriae,Cyclophiops doriae,iucn_binomial
Reptilia,Ptyas korros,Ptyas korros,direct
Reptilia,Ptyas major,Cyclophiops major,iucn_binomial
Reptilia,Ptyas mucosa,Ptyas mucosa,direct
Reptilia,Ptyas multicinctus,Cyclophiops multicinctus,iucn_binomial
Reptilia,Ptyas nigromarginata,Ptyas nigromarginata,direct
Reptilia,Ptyas semicarinatus,Cyclophiops semicarinatus,iucn_binomial
Reptilia,Ptyctolaemus gularis,Ptyctolaemus gularis,direct
Reptilia,Python bivittatus,Python bivittatus,direct
Reptilia,Rhabdophis adleri,Rhabdophis adleri,direct
Reptilia,Rhabdophis callichroma,Rhabdophis callichroma,direct
Reptilia,Rhabdophis chiwen,,
Reptilia,Rhabdophis chrysargos,Rhabdophis chrysargos,direct
Reptilia,Rhabdophis confusus,,
Reptilia,Rhabdophis guangdongensis,Rhabdophis guangdongensis,direct
Reptilia,Rhabdophis himalayanus,Rhabdophis himalayanus,direct
Reptilia,Rhabdophis leonardi,Rhabdophis leonardi,direct
Reptilia,Rhabdophis nigrocinctus,Rhabdophis nigrocinctus,direct
Reptilia,Rhabdophis nuchalis,Rhabdophis nuchalis,direct
Reptilia,Rhabdophis pentasupralabialis,,
Reptilia,Rhabdophis plumbicolor,Macropisthodon plumbicolor,iucn_binomial
Reptilia,Rhabdophis subminiatus,Rhabdophis subminiatus,direct
Reptilia,Rhabdophis swinhonis,Rhabdophis swinhonis,direct
Reptilia,Rhabdophis tigrinus,Rhabdophis tigrinus,direct
Reptilia,Riopa albopunctata,,
Reptilia,Riopa punctata,,
Reptilia,Sacalia quadriocellata,Sacalia quadriocellata,direct
Reptilia,Scincella barbouri,Scincella barbouri,direct
Reptilia,Scincella doriae,Scincella doriae,direct
Reptilia,Scincella formosensis,Scincella formosensis,direct
Reptilia,Scincella huanrenensis,Scincella huanrenensis,direct
Reptilia,Scincella modesta,Scincella modesta,direct
Reptilia,Scincella monticola,Scincella monticola,direct
Reptilia,Scincella ochracea,Scincella ochracea,direct
Reptilia,Scincella potanini,Scincella potanini,direct
Reptilia,Scincella przewalskii,Scincella przewalskii,direct
Reptilia,Scincella reevesii,Scincella reevesii,direct
Reptilia,Scincella schmidti,Scincella schmidti,direct
Reptilia,Scincella tsinlingensis,Scincella tsinlingensis,direct
Reptilia,Shinisaurus crocodilurus,Shinisaurus crocodilurus,direct
Reptilia,Sibynophis chinensis,Sibynophis chinensis,direct
Reptilia,Sibynophis collaris,Sibynophis collaris,direct
Reptilia,Sinomicrurus japonicus,Sinomicrurus japonicus,direct
Reptilia,Sinomicrurus kelloggi,Sinomicrurus kelloggi,direct
Reptilia,Sinomicrurus macclellandi,Sinomicrurus macclellandi,direct
Reptilia,Sinomicrurus sauteri,Sinomicrurus sauteri,direct
Reptilia,Smithophis bicolor,Rhabdops bicolor,iucn_binomial
Reptilia,Sphenomorphus courcyanus,Sphenomorphus courcyanum,iucn_binomial
Reptilia,Sphenomorphus cryptotis,Sphenomorphus cryptotis,direct
Reptilia,Sphenomorphus incognitus,Sphenomorphus incognitus,direct
Reptilia,Sphenomorphus indicus,Sphenomorphus indicus,direct
Reptilia,Sphenomorphus maculatus,Sphenomorphus maculatus,direct
Reptilia,Sphenomorphus taiwanensis,Sphenomorphus taiwanensis,direct
Reptilia,Sphenomorphus tonkinensis,Sphenomorphus tonkinensis,direct
Reptilia,Stichophanes ningshaanensis,Stichophanes ningshaanensis,direct
Reptilia,Subdoluseps bowringii,Lygosoma bowringii,iucn_binomial
Reptilia,Takydromus albomaculosus,,
Reptilia,Takydromus amurensis,Takydromus amurensis,direct
Reptilia,Takydromus formosanus,Takydromus formosanus,direct
Reptilia,Takydromus hsuehshanensis,Takydromus hsuehshanensis,direct
Reptilia,Takydromus intermedius,Takydromus intermedius,direct
Reptilia,Takydromus kuehnei,Takydromus kuehnei,direct
Reptilia,Takydromus luyeanus,Takydromus luyeanus,direct
Reptilia,Takydromus sauteri,Takydromus sauteri,direct
Reptilia,Takydromus septentrionalis,Takydromus septentrionalis,direct
Reptilia,Takydromus sexlineatus,Takydromus sexlineatus,direct
Reptilia,Takydromus smaragdinus,Takydromus smaragdinus,direct
Reptilia,Takydromus stejnegeri,Takydromus stejnegeri,direct
Reptilia,Takydromus sylvaticus,Takydromus sylvaticus,direct
Reptilia,Takydromus viridipunctatus,Takydromus viridipunctatus,direct
Reptilia,Takydromus wolteri,Takydromus wolteri,direct
Reptilia,Tenuidactylus dadunensis,Tenuidactylus dadunensis,direct
Reptilia,Tenuidactylus elongatus,Tenuidactylus elongatus,direct
Reptilia,Teratoscincus przewalskii,Teratoscincus przewalskii,direct
Reptilia,Teratoscincus roborowskii,Teratoscincus roborowskii,direct
Reptilia,Teratoscincus scincus,Teratoscincus scincus,direct
Reptilia,Thermophis baileyi,Thermophis baileyi,direct
Reptilia,Thermophis shangrila,,
Reptilia,Thermophis zhaoermii,Thermophis zhaoermii,direct
Reptilia,Trachischium fuscum,Trachischium fuscum,direct
Reptilia,Trachischium monticola,Trachischium monticola,direct
Reptilia,Trachischium tenuiceps,Trachischium tenuiceps,direct
Reptilia,Trapelus sanguinolentus,Trapelus sanguinolentus,direct
Reptilia,Trimeresurus albolabris,Trimeresurus albolabris,direct
Reptilia,Trimeresurus gracilis,Trimeresurus gracilis,direct
Reptilia,Trimeresurus gumprechti,Trimeresurus gumprechti,direct
Reptilia,Trimeresurus medoensis,Trimeresurus medoensis,direct
Reptilia,Trimeresurus popeiorum,Trimeresurus popeiorum,direct
Reptilia,Trimeresurus septentrionalis,Trimeresurus septentrionalis,direct
Reptilia,Trimeresurus sichuanensis,Trimeresurus sichuanensis,direct
Reptilia,Trimeresurus stejnegeri,Trimeresurus stejnegeri,direct
Reptilia,Trimeresurus tibetanus,Trimeresurus tibetanus,direct
Reptilia,Trimeresurus yunnanensis,Trimeresurus yunnanensis,direct
Reptilia,Trimerodytes aequifasciatus,Sinonatrix aequifasciata,iucn_binomial
Reptilia,Trimerodytes annularis,Sinonatrix annularis,iucn_binomial
Reptilia,Trimerodytes balteatus,Opisthotropis balteata,iucn_binomial
Reptilia,Trimerodytes percarinatus,Sinonatrix percarinata,iucn_binomial
Reptilia,Trimerodytes praemaxillaris,,
Reptilia,Trimerodytes yapingi,,
Reptilia,Trimerodytes yunnanensis,Sinonatrix yunnanensis,iucn_binomial
Reptilia,Tropidophorus baviensis,Tropidophorus baviensis,direct
Reptilia,Tropidophorus berdmorei,Tropidophorus berdmorei,direct
Reptilia,Tropidophorus guangxiensis,Tropidophorus guangxiensis,direct
Reptilia,Tropidophorus hainanus,Tropidophorus hainanus,direct
Reptilia,Tropidophorus sinicus,Tropidophorus sinicus,direct
Reptilia,Varanus bengalensis,Varanus bengalensis,direct
Reptilia,Varanus flavescens,Varanus flavescens,direct
Reptilia,Varanus salvator,Varanus salvator,direct
Reptilia,Vipera berus,Vipera berus,direct
Reptilia,Vipera renardi,Vipera renardi,direct
Reptilia,Xenopeltis hainanensis,Xenopeltis hainanensis,direct
Reptilia,Xenopeltis unicolor,Xenopeltis unicolor,direct
Reptilia,Zootoca vivipara,Zootoca vivipara,direct
